rusher_player_name,ydstogo,yards_gained,seconddown,thirddown,fourthdown
J.Warren,7.0,11.0,1,0,0
N.Harris,10.0,5.0,1,0,0
J.Williams,10.0,4.0,0,0,0
J.Fields,10.0,2.0,0,0,0
N.Harris,8.0,8.0,1,0,0
N.Harris,10.0,2.0,0,0,0
J.Warren,10.0,4.0,1,0,0
N.Harris,10.0,11.0,0,0,0
J.Warren,20.0,2.0,0,0,0
T.Badie,6.0,16.0,1,0,0
B.Nix,5.0,13.0,1,0,0
J.Williams,10.0,3.0,0,0,0
N.Harris,11.0,7.0,1,0,0
J.Warren,10.0,4.0,0,0,0
N.Harris,10.0,3.0,0,0,0
C.Patterson,10.0,0.0,0,0,0
J.Williams,10.0,5.0,0,0,0
J.Williams,1.0,-4.0,0,1,0
N.Harris,10.0,0.0,0,0,0
J.Williams,10.0,3.0,0,0,0
J.Williams,7.0,1.0,0,0,0
J.Warren,10.0,2.0,0,0,0
J.Warren,3.0,1.0,0,1,0
J.Williams,10.0,-1.0,0,0,0
B.Nix,11.0,5.0,0,1,0
N.Harris,10.0,9.0,0,0,0
N.Harris,1.0,1.0,1,0,0
J.Fields,10.0,-2.0,1,0,0
J.Williams,2.0,4.0,1,0,0
J.McLaughlin,5.0,7.0,1,0,0
J.Williams,10.0,2.0,0,0,0
C.Patterson,10.0,3.0,1,0,0
J.Warren,15.0,11.0,0,1,0
J.Williams,5.0,-3.0,1,0,0
N.Harris,10.0,2.0,0,0,0
N.Harris,8.0,5.0,1,0,0
N.Harris,10.0,2.0,0,0,0
J.Fields,8.0,3.0,1,0,0
J.Fields,5.0,0.0,0,1,0
B.Nix,1.0,2.0,1,0,0
B.Nix,10.0,5.0,0,0,0
N.Harris,10.0,2.0,0,0,0
N.Harris,8.0,4.0,1,0,0
J.Fields,4.0,0.0,0,1,0
B.Nix,15.0,2.0,0,0,0
B.Nix,2.0,3.0,0,1,0
R.White,10.0,0.0,0,0,0
J.Williams,10.0,3.0,0,0,0
J.McLaughlin,7.0,2.0,1,0,0
R.White,3.0,4.0,1,0,0
R.White,10.0,4.0,0,0,0
J.Williams,4.0,2.0,0,0,0
J.McLaughlin,2.0,1.0,1,0,0
J.Williams,1.0,0.0,0,1,0
J.McLaughlin,1.0,1.0,0,0,1
B.Irving,10.0,3.0,0,0,0
J.McLaughlin,10.0,7.0,0,0,0
B.Nix,1.0,3.0,0,0,1
T.Badie,4.0,4.0,1,0,0
B.Irving,10.0,1.0,0,0,0
R.White,10.0,0.0,0,0,0
B.Nix,3.0,8.0,0,1,0
J.Williams,10.0,5.0,0,0,0
B.Irving,10.0,32.0,0,0,0
R.White,10.0,9.0,0,0,0
B.Irving,10.0,13.0,0,0,0
R.White,1.0,0.0,0,0,0
B.Nix,2.0,5.0,1,0,0
T.Badie,10.0,3.0,1,0,0
B.Irving,10.0,4.0,0,0,0
B.Irving,2.0,6.0,0,1,0
B.Irving,10.0,0.0,0,0,0
B.Nix,1.0,2.0,0,1,0
B.Nix,10.0,22.0,0,0,0
J.Williams,10.0,2.0,0,0,0
J.McLaughlin,10.0,-4.0,1,0,0
T.Badie,10.0,43.0,0,0,0
T.Badie,10.0,2.0,0,0,0
T.Badie,8.0,5.0,1,0,0
B.Irving,10.0,2.0,0,0,0
B.Irving,11.0,9.0,1,0,0
T.Badie,10.0,7.0,0,0,0
T.Badie,3.0,8.0,1,0,0
T.Badie,10.0,-3.0,0,0,0
B.Nix,13.0,4.0,1,0,0
T.Badie,9.0,1.0,0,1,0
B.Nix,8.0,-2.0,0,0,1
S.Tucker,10.0,4.0,0,0,0
B.Hall,10.0,1.0,0,0,0
B.Hall,9.0,0.0,1,0,0
T.Badie,10.0,0.0,0,0,0
B.Hall,10.0,0.0,0,0,0
B.Hall,10.0,-2.0,1,0,0
J.McLaughlin,10.0,5.0,0,0,0
J.Williams,5.0,2.0,1,0,0
B.Hall,1.0,-2.0,1,0,0
A.Rodgers,8.0,1.0,0,1,0
B.Nix,20.0,7.0,1,0,0
B.Allen,10.0,9.0,0,0,0
B.Hall,1.0,0.0,0,0,0
B.Hall,1.0,0.0,1,0,0
J.Williams,10.0,3.0,0,0,0
B.Allen,10.0,6.0,0,0,0
B.Allen,4.0,7.0,1,0,0
B.Allen,10.0,5.0,0,0,0
B.Allen,5.0,-1.0,1,0,0
J.Williams,10.0,12.0,0,0,0
J.McLaughlin,10.0,10.0,0,0,0
A.Rodgers,10.0,14.0,0,1,0
B.Hall,10.0,3.0,0,0,0
J.McLaughlin,10.0,7.0,0,0,0
J.Williams,3.0,5.0,1,0,0
J.Williams,10.0,2.0,0,0,0
A.Rodgers,10.0,1.0,0,0,0
B.Hall,16.0,3.0,0,1,0
J.McLaughlin,10.0,3.0,0,0,0
J.Williams,10.0,-5.0,0,0,0
B.Hall,10.0,1.0,0,0,0
J.McLaughlin,15.0,6.0,0,0,0
J.McLaughlin,9.0,7.0,1,0,0
J.Williams,2.0,4.0,0,1,0
J.Williams,10.0,-1.0,0,0,0
J.Williams,5.0,5.0,0,0,0
J.Williams,10.0,12.0,0,0,0
J.McLaughlin,10.0,3.0,0,0,0
B.Allen,10.0,0.0,0,0,0
B.Allen,6.0,6.0,1,0,0
A.Rodgers,11.0,2.0,0,1,0
J.Williams,10.0,9.0,0,0,0
J.Williams,1.0,9.0,1,0,0
J.Williams,10.0,1.0,0,0,0
J.Williams,9.0,16.0,1,0,0
B.Nix,10.0,1.0,0,0,0
J.McLaughlin,9.0,5.0,1,0,0
J.Williams,4.0,0.0,0,1,0
B.Allen,1.0,2.0,0,1,0
A.Rodgers,10.0,8.0,0,0,0
J.Williams,7.0,3.0,1,0,0
J.McLaughlin,10.0,0.0,0,0,0
B.Nix,6.0,-1.0,0,1,0
B.Nix,10.0,-2.0,0,0,0
B.Nix,12.0,-2.0,1,0,0
A.Mattison,7.0,-1.0,1,0,0
G.Minshew,8.0,11.0,0,1,0
J.Williams,5.0,4.0,1,0,0
B.Nix,1.0,0.0,0,1,0
J.Williams,1.0,8.0,0,0,1
J.McLaughlin,10.0,5.0,0,0,0
A.Mattison,9.0,0.0,1,0,0
G.Minshew,9.0,11.0,0,1,0
T.Tucker,10.0,7.0,0,0,0
A.Abdullah,10.0,1.0,0,0,0
A.Mattison,9.0,7.0,1,0,0
A.Mattison,2.0,6.0,0,1,0
A.Mattison,10.0,0.0,0,0,0
J.Williams,10.0,-1.0,0,0,0
M.Mims,11.0,17.0,1,0,0
A.Abdullah,10.0,40.0,0,0,0
A.Abdullah,10.0,0.0,0,0,0
D.Turner,10.0,5.0,0,0,0
A.Mattison,9.0,1.0,1,0,0
J.Williams,10.0,6.0,0,0,0
A.Mattison,10.0,5.0,1,0,0
A.Mattison,5.0,3.0,0,1,0
J.Williams,10.0,1.0,0,0,0
A.Mattison,20.0,6.0,0,0,0
A.Mattison,14.0,0.0,1,0,0
A.Mattison,14.0,8.0,0,1,0
J.McLaughlin,20.0,13.0,0,0,0
T.Tucker,10.0,1.0,0,0,0
A.Mattison,10.0,1.0,0,0,0
A.Abdullah,9.0,-2.0,1,0,0
J.Williams,5.0,6.0,0,0,0
J.Williams,10.0,9.0,0,0,0
J.Williams,3.0,-2.0,0,0,0
B.Nix,5.0,1.0,1,0,0
A.Mattison,10.0,0.0,0,0,0
A.Mattison,10.0,2.0,0,0,0
J.McLaughlin,10.0,3.0,0,0,0
B.Nix,2.0,0.0,1,0,0
A.Mattison,20.0,0.0,0,0,0
B.Nix,10.0,11.0,0,0,0
J.Williams,10.0,7.0,0,0,0
J.Williams,15.0,17.0,1,0,0
J.McLaughlin,10.0,-1.0,0,0,0
J.Williams,5.0,4.0,0,0,0
B.Nix,1.0,1.0,1,0,0
J.Williams,10.0,-1.0,0,0,0
A.Abdullah,3.0,3.0,0,0,0
A.Mattison,0.0,2.0,0,0,0
J.Williams,10.0,3.0,0,0,0
J.McLaughlin,7.0,2.0,1,0,0
J.McLaughlin,5.0,0.0,0,1,0
B.Nix,10.0,-1.0,0,0,0
B.Nix,11.0,-2.0,1,0,0
B.Nix,13.0,-1.0,0,1,0
J.Williams,10.0,1.0,0,0,0
J.Williams,9.0,1.0,1,0,0
J.Dobbins,2.0,4.0,1,0,0
J.McLaughlin,4.0,3.0,1,0,0
J.Dobbins,10.0,8.0,0,0,0
J.Dobbins,2.0,12.0,1,0,0
T.Franklin,10.0,5.0,0,0,0
J.Williams,5.0,3.0,1,0,0
B.Nix,2.0,2.0,0,1,0
J.McLaughlin,10.0,5.0,0,0,0
J.Dobbins,10.0,0.0,0,0,0
D.Davis,10.0,4.0,0,0,0
H.Haskins,1.0,2.0,0,1,0
J.Dobbins,10.0,5.0,0,0,0
J.Dobbins,5.0,-1.0,1,0,0
K.Vidal,10.0,6.0,0,0,0
K.Vidal,4.0,4.0,1,0,0
D.Davis,10.0,10.0,1,0,0
J.Dobbins,10.0,2.0,0,0,0
K.Vidal,7.0,-1.0,0,0,0
J.Williams,10.0,13.0,0,0,0
J.Williams,10.0,4.0,0,0,0
J.Williams,10.0,1.0,0,0,0
J.Dobbins,10.0,0.0,0,0,0
J.Dobbins,10.0,9.0,0,0,0
J.Dobbins,1.0,2.0,0,1,0
J.Dobbins,2.0,4.0,0,1,0
J.Herbert,10.0,-1.0,0,0,0
J.Dobbins,10.0,6.0,0,0,0
J.Dobbins,4.0,3.0,1,0,0
H.Haskins,1.0,3.0,0,1,0
Q.Johnston,10.0,0.0,0,0,0
J.Dobbins,10.0,-5.0,1,0,0
J.Herbert,15.0,5.0,0,1,0
A.Estime,10.0,2.0,0,0,0
B.Nix,8.0,10.0,1,0,0
B.Nix,5.0,21.0,1,0,0
J.Dobbins,10.0,2.0,0,0,0
J.Dobbins,10.0,14.0,0,0,0
K.Vidal,18.0,2.0,1,0,0
J.McLaughlin,10.0,0.0,0,0,0
J.Dobbins,10.0,0.0,1,0,0
J.Dobbins,10.0,3.0,0,1,0
A.Estime,2.0,11.0,1,0,0
J.Dobbins,10.0,1.0,0,0,0
B.Nix,10.0,1.0,0,0,0
B.Nix,5.0,6.0,0,0,1
J.Dobbins,10.0,8.0,0,0,0
J.Dobbins,2.0,20.0,1,0,0
J.Dobbins,10.0,0.0,0,0,0
J.Dobbins,10.0,0.0,0,0,0
J.Dobbins,10.0,1.0,1,0,0
J.Dobbins,9.0,-2.0,0,1,0
B.Nix,7.0,21.0,1,0,0
J.Herbert,10.0,-1.0,0,0,0
J.Herbert,11.0,-1.0,1,0,0
B.Nix,10.0,14.0,0,0,0
B.Nix,8.0,8.0,1,0,0
A.Kamara,10.0,1.0,0,0,0
A.Estime,3.0,6.0,1,0,0
J.Williams,8.0,10.0,1,0,0
J.McLaughlin,4.0,-2.0,1,0,0
B.Nix,6.0,3.0,0,1,0
A.Kamara,10.0,0.0,0,0,0
K.Miller,10.0,8.0,1,0,0
J.Williams,5.0,4.0,1,0,0
B.Nix,1.0,2.0,0,1,0
J.Williams,10.0,7.0,0,0,0
J.Williams,3.0,3.0,1,0,0
J.Williams,10.0,5.0,0,0,0
B.Nix,5.0,4.0,1,0,0
B.Nix,10.0,4.0,0,0,0
J.Williams,6.0,20.0,1,0,0
A.Estime,10.0,4.0,0,0,0
J.Williams,10.0,2.0,0,0,0
J.Williams,8.0,8.0,0,0,0
A.Kamara,10.0,6.0,0,0,0
Ja.Williams,4.0,2.0,1,0,0
S.Rattler,2.0,1.0,0,1,0
A.Kamara,4.0,2.0,1,0,0
S.Rattler,2.0,28.0,0,1,0
A.Kamara,10.0,-7.0,0,0,0
B.Nix,10.0,3.0,1,0,0
B.Nix,7.0,3.0,0,1,0
S.Rattler,4.0,-1.0,0,1,0
J.Williams,10.0,13.0,0,0,0
A.Estime,10.0,7.0,0,0,0
J.McLaughlin,3.0,21.0,1,0,0
J.Williams,10.0,1.0,0,0,0
K.Miller,10.0,3.0,0,0,0
J.McLaughlin,10.0,6.0,0,0,0
J.Williams,4.0,3.0,1,0,0
B.Nix,1.0,32.0,0,1,0
J.Williams,5.0,5.0,0,0,0
Ja.Williams,1.0,2.0,0,1,0
Ja.Williams,2.0,13.0,1,0,0
J.McLaughlin,20.0,10.0,0,0,0
B.Nix,7.0,2.0,0,1,0
A.Kamara,1.0,4.0,0,1,0
J.Williams,17.0,-2.0,0,0,0
J.Williams,19.0,9.0,0,1,0
A.Kamara,10.0,4.0,0,0,0
A.Estime,10.0,13.0,0,0,0
A.Estime,15.0,-1.0,0,0,0
K.Miller,10.0,16.0,0,0,0
K.Miller,10.0,9.0,0,0,0
K.Miller,1.0,0.0,0,1,0
S.Rattler,1.0,1.0,0,0,1
S.Rattler,10.0,5.0,0,0,0
K.Miller,5.0,0.0,1,0,0
J.Stidham,10.0,-1.0,0,0,0
J.Stidham,11.0,-1.0,1,0,0
J.McLaughlin,10.0,4.0,0,0,0
K.Hunt,10.0,3.0,0,0,0
K.Hunt,7.0,2.0,1,0,0
P.Mahomes,10.0,12.0,0,1,0
K.Hunt,10.0,2.0,1,0,0
M.Mims,10.0,4.0,0,0,0
K.Hunt,10.0,1.0,0,0,0
M.Mims,10.0,14.0,0,0,0
A.Estime,10.0,8.0,0,0,0
A.Estime,2.0,6.0,1,0,0
J.Williams,10.0,1.0,0,0,0
K.Hunt,2.0,10.0,1,0,0
K.Hunt,10.0,3.0,0,0,0
P.Mahomes,7.0,1.0,0,1,0
A.Estime,10.0,10.0,0,0,0
A.Estime,4.0,2.0,1,0,0
K.Hunt,10.0,3.0,0,0,0
K.Hunt,2.0,0.0,1,0,0
K.Hunt,10.0,0.0,0,0,0
A.Estime,10.0,3.0,0,0,0
B.Nix,17.0,3.0,1,0,0
K.Hunt,3.0,4.0,1,0,0
C.Steele,19.0,6.0,1,0,0
P.Mahomes,7.0,6.0,0,1,0
K.Hunt,1.0,2.0,0,0,1
A.Estime,10.0,4.0,0,0,0
A.Estime,10.0,2.0,0,0,0
A.Estime,8.0,3.0,1,0,0
M.Mims,10.0,-1.0,1,0,0
K.Hunt,10.0,1.0,0,0,0
J.McLaughlin,10.0,8.0,0,0,0
B.Nix,2.0,-5.0,1,0,0
C.Steele,10.0,-3.0,1,0,0
K.Hunt,10.0,4.0,0,0,0
K.Hunt,5.0,0.0,0,0,0
A.Estime,10.0,2.0,0,0,0
A.Estime,10.0,3.0,0,0,0
A.Estime,1.0,6.0,0,1,0
A.Estime,7.0,1.0,1,0,0
A.Estime,10.0,2.0,0,0,0
A.Estime,8.0,1.0,1,0,0
B.Nix,7.0,-3.0,0,1,0
G.Minshew,10.0,0.0,0,0,0
J.Williams,20.0,7.0,1,0,0
J.Williams,10.0,1.0,1,0,0
A.Abdullah,10.0,5.0,0,0,0
J.McLaughlin,10.0,11.0,0,0,0
J.McLaughlin,2.0,18.0,1,0,0
J.Williams,7.0,-4.0,1,0,0
S.McCormick,10.0,11.0,0,0,0
A.Abdullah,8.0,5.0,1,0,0
A.Abdullah,3.0,3.0,0,1,0
A.Abdullah,1.0,4.0,1,0,0
M.Burton,1.0,3.0,1,0,0
J.Williams,10.0,-3.0,0,0,0
B.Nix,13.0,5.0,1,0,0
S.McCormick,9.0,5.0,1,0,0
A.Abdullah,10.0,0.0,0,0,0
A.Abdullah,20.0,5.0,0,1,0
A.Estime,10.0,9.0,0,0,0
A.Estime,1.0,2.0,1,0,0
M.Mims,10.0,-5.0,0,0,0
J.McLaughlin,10.0,-4.0,0,0,0
A.Abdullah,10.0,3.0,0,0,0
J.Williams,10.0,0.0,0,0,0
S.McCormick,4.0,19.0,1,0,0
S.McCormick,10.0,-3.0,0,0,0
J.McLaughlin,2.0,1.0,1,0,0
J.McLaughlin,8.0,3.0,1,0,0
J.Williams,10.0,1.0,0,0,0
G.Minshew,10.0,5.0,0,0,0
S.McCormick,5.0,1.0,1,0,0
M.Mims,10.0,3.0,0,0,0
J.Williams,10.0,-2.0,0,0,0
A.Abdullah,10.0,3.0,0,0,0
J.McLaughlin,10.0,8.0,0,0,0
J.McLaughlin,2.0,7.0,1,0,0
D.Ridder,15.0,3.0,1,0,0
J.Williams,10.0,-2.0,0,0,0
A.Estime,12.0,4.0,0,1,0
J.Taylor,10.0,0.0,0,0,0
A.Richardson,10.0,5.0,0,0,0
J.Taylor,5.0,5.0,1,0,0
J.Taylor,10.0,15.0,0,1,0
A.Richardson,10.0,23.0,1,0,0
J.McLaughlin,10.0,3.0,0,0,0
J.McLaughlin,3.0,-2.0,1,0,0
B.Nix,5.0,16.0,0,1,0
J.Taylor,10.0,3.0,0,0,0
J.Taylor,7.0,2.0,1,0,0
A.Richardson,10.0,7.0,1,0,0
J.Taylor,3.0,2.0,0,1,0
J.Taylor,1.0,5.0,0,0,1
J.Taylor,10.0,-1.0,0,0,0
J.Taylor,11.0,2.0,1,0,0
J.Taylor,9.0,10.0,0,1,0
J.Taylor,10.0,2.0,0,0,0
T.Sermon,8.0,3.0,1,0,0
J.McLaughlin,10.0,6.0,0,0,0
B.Nix,4.0,4.0,1,0,0
J.Williams,10.0,4.0,0,0,0
J.Taylor,10.0,4.0,1,0,0
J.Williams,1.0,0.0,1,0,0
B.Nix,1.0,2.0,0,1,0
J.McLaughlin,10.0,2.0,1,0,0
J.McLaughlin,10.0,0.0,0,0,0
J.Taylor,10.0,0.0,0,0,0
A.Richardson,10.0,12.0,1,0,0
J.Taylor,10.0,4.0,0,0,0
J.Williams,10.0,2.0,0,0,0
A.Richardson,10.0,2.0,0,0,0
B.Nix,10.0,-1.0,0,0,0
J.Taylor,10.0,40.0,0,0,0
J.McLaughlin,10.0,12.0,0,0,0
J.Williams,10.0,4.0,0,0,0
B.Nix,6.0,2.0,1,0,0
J.Taylor,10.0,3.0,0,0,0
A.Richardson,17.0,2.0,1,0,0
J.Taylor,15.0,0.0,0,1,0
M.Mims,10.0,0.0,1,0,0
J.Williams,10.0,3.0,0,0,0
J.McLaughlin,7.0,0.0,1,0,0
J.Taylor,10.0,1.0,0,0,0
A.Estime,15.0,6.0,0,0,0
B.Nix,1.0,2.0,0,1,0
J.Taylor,10.0,5.0,0,0,0
J.Taylor,5.0,2.0,1,0,0
A.Richardson,3.0,-5.0,0,1,0
J.Taylor,10.0,3.0,0,0,0
A.Mitchell,7.0,-10.0,1,0,0
J.Taylor,10.0,0.0,0,0,0
A.Estime,10.0,1.0,0,0,0
A.Estime,10.0,0.0,0,0,0
A.Estime,10.0,2.0,0,0,0
J.Williams,8.0,2.0,1,0,0
T.Goodson,1.0,3.0,0,0,1
A.Estime,10.0,4.0,0,0,0
B.Nix,6.0,-1.0,1,0,0
B.Nix,7.0,-1.0,0,1,0
G.Edwards,10.0,4.0,0,0,0
D.Davis,3.0,-3.0,0,1,0
A.Estime,10.0,6.0,0,0,0
J.Williams,4.0,6.0,1,0,0
M.Mims,10.0,3.0,0,0,0
J.Williams,2.0,15.0,0,1,0
A.Estime,10.0,3.0,0,0,0
B.Watson,7.0,7.0,1,0,0
A.Estime,3.0,3.0,0,0,0
G.Edwards,10.0,6.0,0,0,0
K.Vidal,4.0,19.0,1,0,0
G.Edwards,10.0,2.0,0,0,0
G.Edwards,3.0,2.0,0,0,0
G.Edwards,1.0,1.0,1,0,0
B.Nix,9.0,10.0,0,1,0
A.Estime,10.0,9.0,0,0,0
B.Watson,1.0,2.0,1,0,0
A.Estime,10.0,9.0,0,0,0
K.Vidal,10.0,3.0,0,0,0
J.Herbert,7.0,2.0,1,0,0
G.Edwards,10.0,3.0,0,0,0
G.Edwards,1.0,-2.0,0,1,0
G.Edwards,10.0,2.0,0,0,0
B.Nix,10.0,15.0,0,0,0
J.Herbert,1.0,2.0,0,1,0
J.Williams,13.0,1.0,0,1,0
A.Estime,10.0,7.0,0,0,0
B.Watson,3.0,2.0,1,0,0
B.Nix,10.0,0.0,0,0,0
A.Estime,10.0,-1.0,0,0,0
J.Herbert,4.0,18.0,1,0,0
K.Vidal,10.0,2.0,0,0,0
K.Vidal,10.0,0.0,0,0,0
J.Herbert,13.0,7.0,0,1,0
G.Edwards,5.0,5.0,0,0,0
J.Herbert,0.0,0.0,0,0,0
B.Watson,10.0,-1.0,0,0,0
G.Edwards,10.0,4.0,0,0,0
K.Vidal,5.0,0.0,1,0,0
A.Estime,10.0,5.0,0,0,0
J.Williams,10.0,2.0,1,0,0
G.Edwards,10.0,1.0,0,0,0
A.Estime,20.0,7.0,1,0,0
G.Edwards,10.0,0.0,0,0,0
J.Herbert,10.0,16.0,0,1,0
G.Edwards,10.0,43.0,0,0,0
G.Edwards,10.0,-3.0,0,0,0
J.Herbert,10.0,-5.0,0,0,0
J.Herbert,15.0,-5.0,1,0,0
J.Herbert,20.0,-7.0,0,1,0
J.McLaughlin,10.0,4.0,0,0,0
J.Williams,5.0,10.0,1,0,0
C.Steele,10.0,2.0,0,0,0
C.Steele,8.0,5.0,1,0,0
J.McLaughlin,10.0,3.0,0,0,0
J.McLaughlin,10.0,5.0,0,0,0
J.McLaughlin,5.0,3.0,1,0,0
B.Nix,2.0,1.0,0,1,0
B.Nix,1.0,1.0,0,0,1
B.Nix,10.0,3.0,0,0,0
N.Gray,10.0,-4.0,1,0,0
J.McLaughlin,4.0,6.0,1,0,0
A.Estime,10.0,4.0,0,0,0
J.Williams,6.0,4.0,1,0,0
B.Nix,2.0,12.0,0,1,0
J.McLaughlin,2.0,2.0,1,0,0
B.Nix,1.0,2.0,0,0,1
J.McLaughlin,10.0,4.0,0,0,0
B.Nix,1.0,1.0,0,1,0
J.Williams,5.0,6.0,1,0,0
S.Perine,10.0,1.0,0,0,0
C.Steele,9.0,4.0,1,0,0
B.Nix,10.0,27.0,0,0,0
A.Estime,10.0,0.0,0,0,0
J.McLaughlin,10.0,-4.0,1,0,0
C.Steele,10.0,5.0,1,0,0
J.McLaughlin,10.0,4.0,0,0,0
J.McLaughlin,6.0,3.0,1,0,0
J.McLaughlin,10.0,-1.0,0,0,0
J.McLaughlin,4.0,-7.0,1,0,0
J.McLaughlin,10.0,3.0,1,0,0
C.Steele,9.0,2.0,1,0,0
J.McLaughlin,10.0,-1.0,0,0,0
J.Williams,10.0,5.0,0,0,0
A.Estime,5.0,4.0,1,0,0
A.Estime,1.0,4.0,0,1,0
J.Williams,10.0,3.0,0,0,0
J.McLaughlin,7.0,9.0,1,0,0
J.McLaughlin,10.0,6.0,0,0,0
M.Burton,4.0,3.0,1,0,0
A.Estime,1.0,1.0,0,1,0
C.Steele,10.0,4.0,0,0,0
C.Oladokun,11.0,5.0,0,1,0
A.Estime,10.0,6.0,0,0,0
A.Estime,4.0,2.0,1,0,0
A.Estime,2.0,3.0,0,1,0
A.Estime,10.0,3.0,0,0,0
A.Estime,7.0,2.0,1,0,0
J.Stidham,5.0,8.0,0,1,0
A.Estime,10.0,1.0,0,0,0
A.Estime,9.0,4.0,1,0,0
J.Stidham,5.0,-1.0,0,1,0
C.Steele,10.0,-1.0,0,0,0
C.Steele,11.0,4.0,1,0,0
D.Montgomery,10.0,2.0,0,0,0
K.Williams,2.0,2.0,1,0,0
K.Williams,23.0,9.0,0,1,0
D.Montgomery,10.0,3.0,0,0,0
J.Gibbs,7.0,6.0,1,0,0
D.Montgomery,1.0,2.0,0,1,0
D.Montgomery,10.0,5.0,0,0,0
D.Montgomery,10.0,8.0,0,0,0
D.Montgomery,2.0,6.0,1,0,0
D.Montgomery,10.0,7.0,0,0,0
D.Montgomery,2.0,3.0,0,0,1
D.Montgomery,6.0,-1.0,1,0,0
P.Nacua,10.0,7.0,0,0,0
R.Rivers,3.0,4.0,1,0,0
R.Rivers,10.0,12.0,1,0,0
C.Kupp,3.0,9.0,1,0,0
K.Williams,4.0,4.0,1,0,0
J.Williams,10.0,13.0,0,0,0
J.Gibbs,10.0,8.0,0,0,0
J.Gibbs,2.0,1.0,1,0,0
J.Gibbs,1.0,2.0,0,1,0
J.Gibbs,1.0,1.0,1,0,0
K.Williams,10.0,4.0,0,0,0
K.Williams,1.0,4.0,1,0,0
D.Montgomery,10.0,2.0,0,0,0
D.Montgomery,8.0,4.0,1,0,0
K.Williams,10.0,-1.0,0,0,0
D.Montgomery,10.0,5.0,0,0,0
K.Williams,13.0,3.0,1,0,0
K.Williams,10.0,6.0,1,0,0
K.Williams,4.0,1.0,0,1,0
C.Kupp,10.0,1.0,0,0,0
K.Williams,9.0,3.0,1,0,0
K.Williams,2.0,2.0,0,0,0
J.Gibbs,8.0,3.0,1,0,0
K.Williams,10.0,-2.0,0,0,0
K.Williams,1.0,0.0,0,0,0
K.Williams,11.0,3.0,1,0,0
J.Gibbs,10.0,0.0,0,0,0
J.Goff,6.0,7.0,0,1,0
J.Gibbs,10.0,7.0,0,0,0
K.Williams,1.0,2.0,0,1,0
K.Williams,10.0,5.0,0,0,0
K.Williams,10.0,-2.0,0,0,0
K.Williams,17.0,7.0,1,0,0
J.Gibbs,10.0,5.0,0,0,0
J.Gibbs,2.0,4.0,0,1,0
K.Raymond,10.0,12.0,0,0,0
D.Montgomery,10.0,21.0,0,0,0
D.Montgomery,10.0,9.0,0,0,0
J.Gibbs,10.0,3.0,0,0,0
D.Montgomery,7.0,6.0,1,0,0
D.Montgomery,1.0,8.0,0,1,0
D.Montgomery,1.0,1.0,0,0,0
R.White,10.0,5.0,0,0,0
R.White,5.0,2.0,0,0,0
R.White,15.0,5.0,0,0,0
D.Montgomery,10.0,7.0,1,0,0
B.Mayfield,10.0,12.0,1,0,0
B.Irving,10.0,2.0,0,0,0
J.Gibbs,10.0,4.0,0,0,0
J.Gibbs,10.0,8.0,0,0,0
J.Gibbs,10.0,4.0,0,0,0
J.Gibbs,10.0,0.0,0,0,0
R.White,10.0,0.0,0,0,0
R.White,10.0,0.0,1,0,0
R.White,10.0,1.0,0,0,0
D.Montgomery,10.0,-2.0,0,0,0
D.Montgomery,2.0,3.0,0,0,1
D.Montgomery,10.0,4.0,0,0,0
B.Irving,10.0,3.0,0,0,0
B.Irving,10.0,2.0,0,0,0
B.Mayfield,8.0,1.0,1,0,0
D.Montgomery,10.0,9.0,0,0,0
J.Gibbs,10.0,6.0,0,0,0
J.Goff,4.0,2.0,1,0,0
J.Goff,2.0,3.0,0,1,0
J.Williams,10.0,15.0,0,0,0
D.Montgomery,9.0,3.0,1,0,0
R.White,5.0,-1.0,1,0,0
J.Gibbs,4.0,16.0,1,0,0
J.Gibbs,8.0,4.0,1,0,0
J.Gibbs,10.0,-4.0,0,0,0
D.Montgomery,1.0,1.0,0,0,0
B.Irving,10.0,6.0,0,0,0
B.Irving,10.0,6.0,0,0,0
B.Mayfield,4.0,11.0,0,1,0
B.Mayfield,10.0,11.0,0,0,0
D.Montgomery,10.0,6.0,0,0,0
D.Montgomery,10.0,0.0,0,0,0
D.Montgomery,10.0,3.0,1,0,0
B.Irving,10.0,-1.0,0,0,0
B.Irving,11.0,4.0,1,0,0
J.Gibbs,4.0,24.0,0,1,0
J.Gibbs,10.0,4.0,0,0,0
R.White,10.0,2.0,0,0,0
C.Otton,8.0,-4.0,1,0,0
D.Montgomery,10.0,1.0,0,0,0
J.Gibbs,9.0,0.0,1,0,0
J.Gibbs,2.0,-5.0,1,0,0
J.Gibbs,1.0,23.0,0,0,1
R.White,10.0,1.0,0,0,0
R.White,9.0,3.0,1,0,0
B.Mayfield,10.0,-1.0,0,0,0
D.Montgomery,9.0,3.0,1,0,0
K.Walker,10.0,-1.0,1,0,0
D.Montgomery,10.0,11.0,0,0,0
D.Montgomery,10.0,4.0,0,0,0
D.Montgomery,10.0,7.0,0,0,0
D.Montgomery,3.0,13.0,1,0,0
J.Gibbs,7.0,20.0,1,0,0
D.Montgomery,4.0,1.0,0,0,0
D.Montgomery,3.0,2.0,1,0,0
D.Montgomery,1.0,1.0,0,1,0
J.Gibbs,10.0,1.0,0,0,0
J.Gibbs,3.0,3.0,0,0,0
